ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
1249,Willian,Facebook,2026-07-14,"Imposible no amar a mi Presidente, ese cuerpo es muy pequeño para su gran corazón, Dios lo bendiga siempre, a el y su amada familia!!!!",https://www.facebook.com/dina.contreras3?comment_id=Y29tbWVudDoxNDg5MjUxNTI5OTEwOTE3XzE4NTE4MDExMTYyNTU4MzQ=,USER_614,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Apoyo político afectivo, sin agresión.",NO,,,,N/A,,NO
202,Cristian,Facebook,2026-06-25,Deberían dar noticias q de verdad importen no promocionar basura están igual a ellos uds,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid079iZpNMZqt4GSEum3Xb1cYa59hHuFNR8gmP6cFjURrZD2Da4SCaqi2UhLZo8xdiRl?comment_id=1024791459619370,USR_00000118,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).",No,,,,,,Sí
996,Willian,X,2026-07-14,"Hay q e ser demasiado imbecil y pagado por los mismos mareros.   Tiene razon esta NO es la mejor solucion. LA MEJOR SOLUCION ES PLOMO PARA ESTOS PERROS, QUE NO TIENEN PIEDAD DE LA POBLACION.  Asco de HDP bocon !!!! Solo le deseo
que lo masacren como se merece.",https://x.com/serafin_lola/status/1630176921945268225,USER_376,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,"Llamado explícito a fusilar/matar a balazos, deseo de que sean masacrados.",NO,,,,N/A,,NO
278,Dressler,X,7/2/2026,Buen discurso de los izquierdistas! los mismos que destruyen países con sus progresismo de mierda jurando que trabajan para el pueblo pero por detrás se llenan los bolsillo. Hoy hacen cagar países llenándolos de inmigrantes de mierda!!!,https://x.com/kuchenmanzana/status/2069416224811790693,USER_278,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.85,requiere verificacion y validacion,No,,,,,,NO
097,Cristian,X,2026-05-30,esta Rica la vieja..como estara para darme una asesoria de finanzas,https://x.com/JoseRArgueta10/status/1819841825575670024,USR_00000067,No Tóxico,No Aplica,Mujeres,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
150,Cristian,Facebook,2026-06-25,un millon d pnds mejor dicho!,https://www.facebook.com/lacheradasalvadorena/posts/pfbid02Hg6FQd2hEF5YitCYJ2UCTx5u71tm54oXbAu4zc2mvvQaVw9mrRzRpcbyQRtSEXsBl?comment_id=1473428913737367,USR_00000037,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
460,Cristian,X,2026-06-28,"Veo comentarios que no merecen llamarse personas,merecen llamarse soretes mal paridos",https://x.com/Irmys261050/status/1922440009149252013,USR_00000358,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
431,Cristian,Facebook,2026-07-14,Los atonta la fama por no decir algo más grosero,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=657351170598923,USR_00000034,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
159,Cristian,X,2026-05-30,"Me matan si les digo que yo a Almada no lo traigo? Siento algo raro ahi, buen jugador todo, pero mucha guita y no sé cuánto podría dar.",https://x.com/Trezeguetista7/status/2060492526201483401,USR_00000123,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
338,Cristian,X,2026-06-07,Estos hd100mlpts porque mejor no quedaron en la mano del tata cuando se la estaba jalando! Vamos a lo pura mierda que @VMTElSalvador actua en algunos casos tibios los pendejos para aplicar la ley con estos pendejos,https://x.com/jlopezesa/status/2055689023515980046,USR_00000263,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejos, mierda).",No,,,,,,Sí
590,Willian,X,2026-07-13,"Si nunca han probado un PASTEL DE PLATANOS CON FRIJOLES, no saben de lo que se pierden :D #RecetasSV #ElSalvador... 
http://
fb.me/2dRCkS0Yx",https://x.com/Recetas_SV/status/717808253300682752,USER_055,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.9,"Receta de pastel de plátanos con frijoles, gastronomía, limpio.",NO,,,,N/A,,NO
489,Cristian,X,2026-07-08,Vos come mierda foca metida.,https://x.com/NewWorldOr33/status/2073861448778833958,USR_00000223,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: mierda; jerga salvadoreña: vos).",No,,,,,,Sí
1154,Willian,Facebook,2026-07-14,Yo creo que El Salvador ni que fueran 100 selecciones clasifica,https://www.facebook.com/bladimir.vanegas.33?comment_id=Y29tbWVudDoxNTMwMjIxMDE1ODE3MDAwXzg5NTU2MzUyNjkzMjIwNw==,USER_528,No Tóxico,N/A,N/A,Salvadoreño,NO,SI,NO,0.85,"Broma autocrítica sobre la selección nacional, limpio.",NO,,,,N/A,,NO
150,Dressler,Facebook,6/27/2026,Ram Seg México también tenía a Inglaterra contra los palos la diferencia es que argentina tiene una calidad individual envidiable cualquiera te puede resolver eso es otro nivel.,https://www.facebook.com/crvillotap?comment_id=Y29tbWVudDoxNTg3ODI1NjkyNzA0NzczXzE2MTA2MDIxNTQwMjYzNzc=,USER_150,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.72,requiere verificacion y validacion,No,,,,,,NO
469,Cristian,Facebook,2026-07-12,Este pelo de zorrillo 🦨 solo verlo seve que es un aragan,https://www.facebook.com/ComandoAzulESA/posts/pfbid0STzedLRh4NKrdYDUc5TD8GsdpV2x5shLsnmimzFpDgu1fRitegBjmqzSHwHQzcaQl?comment_id=1456210755696556,USR_00000101,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: haragán).",No,,,,,,Sí
176,Dressler,X,7/4/2026,Si son los moros de mierda les dejan hacer lo que les salga de los huevos como siempre,https://x.com/jorgencio008/status/2077187991311716706,USER_176,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
472,Cristian,Facebook,2026-07-12,Sos un gran huevonaso Cipote.culey,https://www.facebook.com/ComandoAzulESA/posts/pfbid0STzedLRh4NKrdYDUc5TD8GsdpV2x5shLsnmimzFpDgu1fRitegBjmqzSHwHQzcaQl?comment_id=1066333835694966,USR_00000104,No Tóxico,No Aplica,Persona Individual,Salvadoreño,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (jerga salvadoreña: cipote, sos).",No,,,,,,Sí
1079,Willian,Facebook,2026-07-14,Gracias Don Mauricio descanse en paz,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDo4NTgxMDA1Njk2OTY4NjNfMTUwMzYzMjE4MDIzMDYwOA==,USER_458,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Condolencia breve, respetuoso.",NO,,,,N/A,,NO
060,Cristian,Facebook,2026-06-14,Esa mierda de tiktoker mejor que trabajen en algo bueno bola de serotes,https://www.facebook.com/claritodkm/posts/pfbid02HAiNsLeRLaA2JZCMvx1Neh46NZ7QmaTCb1kwf7AktQzBr6GUyNh26TLKTE7dBKtal?comment_id=1400218888344292,USR_00000060,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda, cerote).",No,,,,,,Sí
363,Cristian,Facebook,2026-06-26,Pero muchos maman y maman. Por que quieren poner orden en las escuelas,https://www.facebook.com/permalink.php?story_fbid=pfbid02N4svvgTzxW4R5bvkyPqvgBJTWMit8gRPAHEzec4GDbpGZUK3fbKPHybEC4cp6utgl&id=100076242561758&comment_id=1346368873561196,USR_00000279,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
139,Dressler,Facebook,6/20/2026,"A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalua dia a dia, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!",https://www.facebook.com/ehernandezislas?comment_id=Y29tbWVudDoxNTQ0Nzg1NjQxMDEzMjg0XzI3MTI3MzA2NTIzNjM3NjAw,USER_139,Discurso de odio,Burla por condición socioeconómica,Personas en situación de pobreza o precariedad,General Espa�ol,SI,SI,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
802,Willian,X,2026-07-14,"Los pandilleros no son nada productivos para la sociedad, es más son una carga para el estado, así que hoy es cuando exterminarlos y de paso los financistas y voceros quedan solos .",https://x.com/JosHern80010916/status/1508267973726945281,USER_189,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Llamado a exterminar pandilleros extendido a sus financistas y voceros.,NO,,,,N/A,,NO
1144,Willian,Facebook,2026-07-14,Qué Dios lo bendiga Iván Barton con este partido tan importante entre Francia y España.,https://www.facebook.com/rina.carcamo.413731?comment_id=Y29tbWVudDoxNTMxMTI2Mzg1NzI2NDYzXzE1MTk4MTMxOTU5NzQ4Nzc=,USER_519,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Mensaje deportivo con bendición, positivo.",NO,,,,N/A,,NO
121,Cristian,Facebook,2026-06-24,Cruzito Morán vos tragas de los calendarios basura y de las luces del centro oend,https://www.facebook.com/ElSalvadorNT/posts/pfbid034MRKtpb2nyo7gjkB6Er7nydbt586vAqKcAg9Jk72cCLrHQLVooXkgvXxFWPwxpKUl?comment_id=2355440898313284&reply_comment_id=2113235262741319,USR_00000008,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: basura; jerga salvadoreña: vos).",No,,,,,,Sí
389,Cristian,Facebook,2026-06-26,"Está gente piensa que somos pendejos que vamos creer, y los tatuajes, donde los tiene. Inventense algo mejor bajes",https://www.facebook.com/permalink.php?story_fbid=pfbid02gfKzgnqLmPyBb9bF89dduwW3K6SXHGKJdyWBYAGirWbMKuLXtZJjcp1W5JYTTxAVl&id=100076242561758&comment_id=3799652133668441,USR_00000305,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejos, pendejo).",No,,,,,,Sí
149,Dressler,Facebook,7/8/2026,"Woooow la actitud de Argentina, la autoridad, contundencia e inteligencia, es lo que debe copiar y tatuarse la selección de México, tener la capacidad para resolver los partidos, le duela a quien le duela, pero debemos aprender de los grandes, tomalos como ejemplo y hacer un estudio y análisis de como ellos resuelven los partidos a favor, con garra, empuje, sin desesperación, cero pelotazos, eso es de un equipo sólido y consistente, ni modo debemos dejar a un lado lo a soberbia, la envidia y rechazo, ellos ya llegaron y nosotros somos el ya mero, el no se pudo, el perdimos como siempre, estamos a 4 años de la siguiente competencia mundial, a ver qué se puede hacer señores. Así nomás.",https://www.facebook.com/ram.seg.92?comment_id=Y29tbWVudDoxNTg3ODI1NjkyNzA0NzczXzEwNTUzMDc5NDM2MjM4MzA=,USER_149,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.88,requiere verificacion y validacion,No,,,,,,NO
963,Willian,X,2026-07-14,"Ojalá y todos esos mareros HDMP , se pudran en la cárcel y no vuelvan a ver la luz del día en su perro vida .
También espero que los manden al CECOT, ahi que demuestren que tan marchitos son",https://x.com/JulioCr9040/status/1958065716198011273,USER_343,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.75,Deseo explícito de que mareros se pudran de por vida en el CECOT sin volver a ver la luz del día.,NO,,,,N/A,,NO
217,Cristian,X,2026-06-02,"Estupido, el concepto de espacio vital para garantizar la supervivencia y el bienestar de 10 millones de idiotas salvadoreños es urgente para esa nación de apiñados. O en tu mente de pollo los salvadoreños tiene espacio infinito",https://x.com/hugonavarrohn/status/2056918476019671143,USR_00000163,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: estupido).,No,,,,,,Sí
382,Cristian,X,2026-06-07,"Igual Bukele, tiene a la Borracha Milena Mayorga en EEUU qué solo a verga pasa.",https://x.com/NewWorldOr33/status/2062652054095437963,USR_00000223,Acoso,Ataque personal,Funcionarios Públicos,Salvadoreño,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: verga; jerga salvadoreña: verga).",No,,,,,,Sí
112,Dressler,X,7/11/2026,Excelente más palos todavía negros de mierda,https://x.com/qac_lea/status/2077541543812952466,USER_112,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
343,Cristian,X,2026-06-07,Ya aburre este tipo solo haciendo pendejadas y la ley bien gracias 😃,https://x.com/princesamichi26/status/2055880811484766216,USR_00000268,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
285,Cristian,Facebook,2026-06-25,Dejen de hacer famoso a gente que le gusta moler frijoles entre ellos son dos hombres que les gusta kgar para dentro,https://www.facebook.com/espectaculos.sv/posts/pfbid02tq9qkdgkpU9YFmx8rjcvjt7n84rFCQmJ5EsdUoGQBL4dRrzK6NnG872nkJNmMMvhl?comment_id=789131997384361,USR_00000201,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
054,Cristian,X,2026-05-24,"Sera que se nos hace el milagro y se van todos los venecos parásitos de regreso a su pais?, empezando por la @Sarahannag",https://x.com/AbelGiron/status/2007570082952523827,USR_00000033,Lenguaje Ofensivo,Burla,Persona Individual,General Español,No,No,No,0.74,"Predomina tono de burla o desprecio, con toxicidad moderada. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,No
290,Cristian,Facebook,2026-06-25,Le molia bien la caca por eso volvío 🤣🤣🤣,https://www.facebook.com/espectaculos.sv/posts/pfbid02tq9qkdgkpU9YFmx8rjcvjt7n84rFCQmJ5EsdUoGQBL4dRrzK6NnG872nkJNmMMvhl?comment_id=1429521638104885,USR_00000206,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: caca).",No,,,,,,Sí
291,Dressler,X,6/27/2026,"Militares Venezolanos de mierda, hagan algo miserables. #Terremoto #Venezuela",https://x.com/CONTUNDENTEE/status/2070261517761577052,USER_291,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
511,Willian,X,2026-07-13,"La salvadoreña Claudia Lars escribió este poemario fascinada por los viajes espaciales de soviéticos y estadounidenses. Tras la estela del Artemis II, vale la pena descargarlo desde Internet Archive, leerlo y analizarlo. #MujeresSV #CulturaSV 
@EfemeridesSV",https://x.com/ccdinarte2010/status/2040104436911972513,USER_008,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.95,"Reseña literaria/cultural sobre escritora salvadoreña, limpio.",NO,,,,N/A,,NO
184,Cristian,Facebook,2026-06-25,Esk esa es mamada k le isieron pork eya era la k iba ganar,https://www.facebook.com/miorgulloesElSalvador503/posts/pfbid02xeXG8gB2TtnXRp24v34ZDbnW1dwN7ZMdpS6eZLW54JbjaMWSQ9yj87pdGeBfdNpZl?comment_id=834106839264831,USR_00000100,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
304,Cristian,X,2026-06-07,Puto salvadoreño de mierda que nos importa tu opinión.,https://x.com/yisus5461/status/2059785841161929013,USR_00000238,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda, puto).",No,,,,,,Sí
95,Dressler,Facebook,6/30/2026,"53m
Mi abuelo me dijo un día : “lo de Messi no es normal , definitivamente tiene un Don …
...Don Infantino “
Saludos y bendiciones",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxMzcyNjU0NDc1MDgyMTk3XzEyODU1MDI1MzAzMjE5MDQ=,USER_095,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.77,requiere verificacion y validacion,No,,,,,,NO
156,Dressler,X,7/7/2026,"Claro que tengo argumentos y los he pasado. Y no, no tenemos nada que ver con los moros de mierda ni con vuestra cultura americana muttizada. Cultura sur europea/ latina, España e Italia os moggean en todo.",https://x.com/LRRTurinT/status/2077559642872234419,USER_156,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.89,requiere verificacion y validacion,No,,,,,,NO
